"","province","date","total_imports","usa_imports","non_usa_imports","pct_usa","pct_non_usa","us_food_cpi","us_core_cpi","usd_cad","food_cpi","nfne_cpi","energy_cpi","log_usa_imports"
"1","Alberta",2017-01-01,125218,68782,56436,54.9298024245715,45.0701975754285,237.072,250.467,1.3193,139.9,134.1,159.5,11.1387119003657
"2","Alberta",2017-02-01,115650,61975,53675,53.5884133160398,46.4115866839602,237.824,250.998,1.3107,140.6,134.7,146.1,11.0345024923117
"3","Alberta",2017-03-01,157190,99761,57429,63.4652331573255,36.5347668426745,238.387,250.944,1.3386,141.2,135,141.8,11.5105426282684
"4","Alberta",2017-04-01,146623,91370,55253,62.3162805289757,37.6837194710243,238.568,251.227,1.344,140.4,134.9,154.1,11.4226834204441
"5","Alberta",2017-05-01,161052,110778,50274,68.7839952313538,31.2160047686462,238.893,251.43,1.3607,142,135.1,145.4,11.6152925046462
"6","Alberta",2017-06-01,156125,114227,41898,73.1638110488391,26.8361889511609,238.494,251.746,1.3298,142.3,134.9,142,11.6459517300393
"7","Alberta",2017-07-01,126772,96944,29828,76.4711450478024,23.5288549521976,238.904,251.985,1.2689,142.8,134.6,145.8,11.4818990863651
"8","Alberta",2017-08-01,110355,81252,29103,73.6278374337366,26.3721625662634,238.804,252.535,1.2605,143.1,134.6,150.7,11.3053230225873
"9","Alberta",2017-09-01,114708,87430,27278,76.219618509607,23.780381490393,238.852,252.812,1.2283,142.1,134.5,147.9,11.3786051898311
"10","Alberta",2017-10-01,152731,116575,36156,76.3270063052033,23.6729936947967,239.02,253.526,1.2605,141.3,135.4,149.4,11.6662986998083
"11","Alberta",2017-11-01,162601,117120,45481,72.0290773119477,27.9709226880523,238.94,253.816,1.2769,142.6,135.4,159.4,11.6709628674101
"12","Alberta",2017-12-01,136496,87287,49209,63.9483940921346,36.0516059078654,239.371,254.344,1.2771,142.2,134.7,156.2,11.3769682753349
"13","Alberta",2018-01-01,132551,73210,59341,55.2315712442758,44.7684287557242,239.854,255.204,1.2427,143.7,135.4,164.3,11.2011009618836
"14","Alberta",2018-02-01,118298,70255,48043,59.388155336523,40.611844663477,239.187,255.711,1.2586,143,136.6,164,11.1599009928015
"15","Alberta",2018-03-01,146629,89999,56630,61.3787177161407,38.6212822838593,239.149,256.271,1.2932,143.1,136.7,164.5,11.4075649493124
"16","Alberta",2018-04-01,149880,91729,58151,61.2016279690419,38.7983720309581,239.541,256.63,1.2733,142.7,136.6,178.9,11.4266047585037
"17","Alberta",2018-05-01,156452,110021,46431,70.3225270370465,29.6774729629535,238.884,257.145,1.2873,143,137,175.4,11.6084356247772
"18","Alberta",2018-06-01,155506,113256,42250,72.8306303293764,27.1693696706236,239.048,257.399,1.3129,143.2,137.2,172,11.6374148515896
"19","Alberta",2018-07-01,127297,98583,28714,77.4433018845692,22.5566981154308,239.565,257.699,1.313,144,137.7,183.2,11.498664255618
"20","Alberta",2018-08-01,111795,86371,25424,77.2583747036987,22.7416252963013,239.795,257.891,1.3041,144.5,137.6,179.6,11.3664188281947
"21","Alberta",2018-09-01,127724,101635,26089,79.573925025837,20.426074974163,239.967,258.368,1.3037,144.4,136.9,180,11.5291530820749
"22","Alberta",2018-10-01,158325,123367,34958,77.9201010579504,22.0798989420496,239.558,258.917,1.301,144.5,137.6,175.3,11.7229270375375
"23","Alberta",2018-11-01,157032,114205,42827,72.7272148351928,27.2727851648072,240.227,259.439,1.32,145.3,137.1,168.3,11.6457591142285
"24","Alberta",2018-12-01,150233,95305,54928,63.4381261107746,36.5618738892254,241.137,260.063,1.3432,145.6,137.5,159.6,11.4648480467371
"25","Alberta",2019-01-01,159134,98154,60980,61.6800935061018,38.3199064938982,241.581,260.766,1.3301,146.8,137.4,157.7,11.4943031408421
"26","Alberta",2019-02-01,124274,68343,55931,54.9938040137116,45.0061959862884,242.111,261.186,1.3206,147.8,138.5,164.2,11.1323090548315
"27","Alberta",2019-03-01,178908,108216,70692,60.4869541887451,39.5130458112549,242.482,261.567,1.3368,148.2,138.9,176.1,11.591893749504
"28","Alberta",2019-04-01,167329,99957,67372,59.7368059332214,40.2631940667786,241.219,261.997,1.3378,147.6,139.2,183,11.5125053767455
"29","Alberta",2019-05-01,167149,115893,51256,69.3351440929949,30.6648559070051,241.642,262.217,1.3459,148.3,139.7,180.6,11.6604312592216
"30","Alberta",2019-06-01,161742,117929,43813,72.9117978014369,27.0882021985631,241.214,262.739,1.3287,149.5,139.7,157.6,11.677846507084
"31","Alberta",2019-07-01,144708,114223,30485,78.9334383724466,21.0665616275534,240.988,263.28,1.3101,150.8,140.1,162.4,11.6459167117422
"32","Alberta",2019-08-01,132950,104496,28454,78.5979691613389,21.4020308386612,240.943,263.877,1.3277,150.1,140.2,160.6,11.5569136418409
"33","Alberta",2019-09-01,140066,109430,30636,78.1274542001628,21.8725457998372,241.409,264.388,1.3241,150,139.6,160.4,11.6030494926326
"34","Alberta",2019-10-01,165485,125721,39764,75.9712360636916,24.0287639363084,241.999,264.97,1.319,150.3,140.4,160.8,11.7418283991528
"35","Alberta",2019-11-01,153375,108934,44441,71.0246128769356,28.9753871230644,242.726,265.548,1.3239,150.6,140.2,162,11.5985066530604
"36","Alberta",2019-12-01,146344,90207,56137,61.6403815667195,38.3596184332805,242.887,266.02,1.3172,150.7,139.8,167.4,11.4098733939138
"37","Alberta",2020-01-01,155455,89106,66349,57.3194815219839,42.6805184780161,243.511,266.716,1.3087,153.6,140.4,168.6,11.3975931737849
"38","Alberta",2020-02-01,137784,79836,57948,57.9428670963247,42.0571329036753,244.2,267.37,1.3286,152.7,141.7,167.6,11.2877423351291
"39","Alberta",2020-03-01,180780,105065,75715,58.1176015045912,41.8823984954088,245.017,267.054,1.3953,153.3,141.5,145.9,11.5623440031
"40","Alberta",2020-04-01,132909,79572,53337,59.8695347944834,40.1304652055166,251.063,265.746,1.4058,153,141,135.5,11.2844301183126
"41","Alberta",2020-05-01,166135,107922,58213,64.9604237517681,35.0395762482319,253.23,265.412,1.397,154.1,140.9,152.4,11.5891732888644
"42","Alberta",2020-06-01,145603,97888,47715,67.2293840099449,32.7706159900551,254.674,265.849,1.355,154,141.6,158.1,11.4915894626552
"43","Alberta",2020-07-01,138431,98982,39449,71.5027703332346,28.4972296667654,252.003,267.389,1.3499,153.6,141.3,161.5,11.5027033971999
"44","Alberta",2020-08-01,124751,96224,28527,77.1328486344799,22.8671513655201,252.148,268.422,1.3222,152.4,140.8,160.1,11.4744444781519
"45","Alberta",2020-09-01,129896,102214,27682,78.6891051302581,21.3108948697419,251.166,268.933,1.3228,152.4,140.8,171.8,11.5348337170191
"46","Alberta",2020-10-01,146931,107149,39782,72.9247061545896,27.0752938454104,251.641,269.306,1.3215,152.7,141.7,164.1,11.5819850009017
"47","Alberta",2020-11-01,148271,100402,47869,67.7151971727445,32.2848028272555,251.365,269.981,1.3068,153.7,141.6,165.8,11.5169473662714
"48","Alberta",2020-12-01,136754,85857,50897,62.7820758442166,37.2179241557834,252.536,270.341,1.2808,152.5,140.9,167.5,11.3604500477733
"49","Alberta",2021-01-01,156218,94761,61457,60.6594630580343,39.3405369419657,252.541,270.387,1.2724,154.1,141.3,174,11.4591237640019
"50","Alberta",2021-02-01,154328,93930,60398,60.8638743455497,39.1361256544503,252.822,270.793,1.2699,155,141.2,183,11.4503157491578
"51","Alberta",2021-03-01,196394,125523,70871,63.9138670224141,36.0861329775859,252.933,271.459,1.2574,155.9,141.3,187.7,11.7402522543306
"52","Alberta",2021-04-01,189816,124830,64986,65.7636869389303,34.2363130610697,254.125,273.66,1.2496,155.5,142.1,190.9,11.7347161015078
"53","Alberta",2021-05-01,181764,125337,56427,68.9558988578596,31.0441011421404,255.043,275.465,1.2126,157.4,142.8,193.1,11.7387693670533
"54","Alberta",2021-06-01,172510,130106,42404,75.4193959770448,24.5806040229552,257.058,277.651,1.2219,157.4,143,194,11.7761124678187
"55","Alberta",2021-07-01,162359,130177,32182,80.1784933388355,19.8215066611645,258.491,278.648,1.2529,157.3,143.8,209.5,11.7766580236653
"56","Alberta",2021-08-01,150708,118405,32303,78.565835921119,21.434164078881,259.613,278.997,1.2603,157.7,144.3,214.4,11.6818746758237
"57","Alberta",2021-09-01,155749,122934,32815,78.9308438577455,21.0691561422545,262.459,279.698,1.2671,158.7,144.2,209.2,11.7194110393883
"58","Alberta",2021-10-01,183195,139362,43833,76.0730369278637,23.9269630721362,265.084,281.668,1.2437,158.8,144.4,217.7,11.8448373188351
"59","Alberta",2021-11-01,206745,160605,46140,77.6826525429877,22.3173474570123,267.473,283.406,1.257,159.8,144.1,222.2,11.9867094396973
"60","Alberta",2021-12-01,234129,179663,54466,76.7367562326751,23.2632437673249,268.985,285.18,1.2794,160.5,144.1,222.7,12.0988437188123
"61","Alberta",2022-01-01,226844,166847,59997,73.5514274126713,26.4485725873287,271.176,286.757,1.2616,162.9,144.5,229.7,12.0248384972932
"62","Alberta",2022-02-01,203124,149857,53267,73.7761170516532,26.2238829483468,274.728,288.273,1.2716,164.6,145.6,240.3,11.9174434580398
"63","Alberta",2022-03-01,260036,185051,74985,71.1636081157993,28.8363918842007,278.333,289.056,1.2658,166.5,147.4,245.3,12.1283921456457
"64","Alberta",2022-04-01,228408,159183,69225,69.6923925606809,30.3076074393191,281.593,290.514,1.2628,167.5,148.2,239.5,11.9778160448291
"65","Alberta",2022-05-01,273233,210946,62287,77.2037052625415,22.7962947374585,285.522,292.063,1.2852,168.8,149.8,254.3,12.2593621960719
"66","Alberta",2022-06-01,218897,172401,46496,78.7589596933718,21.2410403066282,288.568,294.05,1.2814,169.3,150.5,284.2,12.0575842380725
"67","Alberta",2022-07-01,195834,159399,36435,81.394956953338,18.605043046662,292.455,295.088,1.2942,170.5,151.3,268.4,11.9791720453383
"68","Alberta",2022-08-01,180477,144967,35510,80.3243626611701,19.6756373388299,294.884,296.535,1.2922,172.6,151.4,233.4,11.884268307392
"69","Alberta",2022-09-01,164997,130005,34992,78.7923416789396,21.2076583210604,296.403,298.226,1.3319,174.1,151.8,223.6,11.7753358822188
"70","Alberta",2022-10-01,207937,158051,49886,76.0090796731702,23.9909203268298,297.966,299.399,1.37,175.1,152.3,247.3,11.970679371787
"71","Alberta",2022-11-01,189806,138007,51799,72.7095033876695,27.2904966123305,299.449,300.325,1.3449,176.7,152.5,234.2,11.8350669334736
"72","Alberta",2022-12-01,199239,138915,60324,69.7227952358725,30.2772047641275,300.576,301.394,1.3592,176.6,152.3,223,11.8416247128932
"73","Alberta",2023-01-01,184291,122405,61886,66.4194127765328,33.5805872234672,301.676,302.642,1.3422,180,152.5,202.4,11.7150986674668
"74","Alberta",2023-02-01,183819,121603,62216,66.1536620262323,33.8463379737677,302.444,304.123,1.345,180.5,152.6,190.3,11.70852514271
"75","Alberta",2023-03-01,193158,115648,77510,59.8722289524638,40.1277710475362,301.467,305.147,1.3682,180.5,153.7,205.9,11.6583150208431
"76","Alberta",2023-04-01,200691,125503,75188,62.5354400546113,37.4645599453887,301.811,306.534,1.3485,181.1,154.5,230.2,11.740092909556
"77","Alberta",2023-05-01,207076,138268,68808,66.771620081516,33.228379918484,302.184,307.652,1.352,182.8,154.7,231,11.8369563421297
"78","Alberta",2023-06-01,212286,158730,53556,74.771770159125,25.228229840875,302.057,308.322,1.3288,182.7,154.8,235.7,11.9749662245527
"79","Alberta",2023-07-01,184740,146799,37941,79.462487820721,20.537512179279,302.984,308.96,1.3215,183.5,155.9,247.8,11.8968263951626
"80","Alberta",2023-08-01,156781,124032,32749,79.1116270466447,20.8883729533553,303.631,309.58,1.3485,183.3,155.8,264.4,11.7283029382134
"81","Alberta",2023-09-01,207478,171578,35900,82.6969606416102,17.3030393583898,303.449,310.539,1.3535,183.6,155.6,251.7,12.0527990809249
"82","Alberta",2023-10-01,223641,182382,41259,81.5512361329094,18.4487638670906,304.366,311.457,1.3717,183.4,155.8,233.4,12.1138641505244
"83","Alberta",2023-11-01,217877,164545,53332,75.5219688172685,24.4780311827315,304.332,312.392,1.3709,184.8,156.3,227.5,12.0109454453553
"84","Alberta",2023-12-01,203476,140490,62986,69.0449979358745,30.9550020641255,304.505,313.195,1.3431,185.6,156.8,219,11.8528987087647
"85","Alberta",2024-01-01,196689,125851,70838,63.9847678314497,36.0152321685503,305.187,314.319,1.3425,187.4,156.8,218.2,11.742861892372
"86","Alberta",2024-02-01,196191,119404,76787,60.8610996426951,39.1389003573049,305.432,315.564,1.3501,187.6,157.1,232.7,11.6902763551108
"87","Alberta",2024-03-01,246799,165005,81794,66.8580504783245,33.1419495216755,305.01,316.792,1.3539,187.3,157.6,233.7,12.0137371158579
"88","Alberta",2024-04-01,204045,131768,72277,64.5779117351565,35.4220882648435,305.354,317.649,1.3674,186.8,158.5,246.5,11.7888056685297
"89","Alberta",2024-05-01,233095,161129,71966,69.1258928762951,30.8741071237049,305.414,318.095,1.367,187.8,159.4,238.5,11.9899667715676
"90","Alberta",2024-06-01,195318,139304,56014,71.3216395826293,28.6783604173706,305.582,318.39,1.3707,189.3,159.7,235,11.8444210528782
"91","Alberta",2024-07-01,181845,138245,43600,76.0235365283621,23.9764634716379,306.285,318.94,1.3712,189.9,160.5,240.3,11.8367899858738
"92","Alberta",2024-08-01,194724,154005,40719,79.0888642386146,20.9111357613853,306.399,319.75,1.3652,189.7,160.4,239.7,11.9447468416758
"93","Alberta",2024-09-01,193124,146225,46899,75.7156024108863,24.2843975891137,307.258,320.732,1.3546,189.5,160.1,224.8,11.8929086490637
"94","Alberta",2024-10-01,228415,177054,51361,77.5141737626688,22.4858262373312,307.867,321.731,1.3755,190.3,160.9,227.5,12.0842156977513
"95","Alberta",2024-11-01,222909,165497,57412,74.244198305138,25.755801694862,309.093,322.657,1.3975,190.5,161,226.6,12.0167143891341
"96","Alberta",2024-12-01,223334,147868,75466,66.2093545989415,33.7906454010585,309.767,323.259,1.424,188.8,160.8,226.7,11.9040820256477
"97","Alberta",2025-01-01,241973,165057,76916,68.2129824401896,31.7870175598104,310.817,324.638,1.439,188.4,160.9,232.6,12.0140522062673
"98","Alberta",2025-02-01,221322,143246,78076,64.7228924372634,35.2771075627366,310.955,325.465,1.4301,191.5,161.9,234.6,11.8723256919493
"99","Alberta",2025-03-01,207503,115573,91930,55.697026067093,44.302973932907,312.154,325.69,1.4359,192.9,162.4,233.5,11.6576662964288
"100","Alberta",2025-04-01,185936,102943,82993,55.3647491610016,44.6352508389984,311.44,326.467,1.3988,193.3,163.1,204.7,11.5419404300388
"101","Alberta",2025-05-01,233020,151044,81976,64.8201871084027,35.1798128915973,312.296,326.893,1.386,194,163.8,205.9,11.925333084645
"102","Alberta",2025-06-01,214441,145351,69090,67.7813477833064,32.2186522166936,312.982,327.658,1.3674,194.1,164.3,205,11.8869136657823
"103","Alberta",2025-07-01,191585,141789,49796,74.0084035806561,25.9915964193439,313.035,328.682,1.3691,195.3,164.7,201.9,11.8621023687316
"104","Alberta",2025-08-01,204119,158833,45286,77.8139222708322,22.1860777291678,314.647,329.7,1.3802,195.3,164.6,203.9,11.9756149106712
"105","Alberta",2025-09-01,278828,234471,44357,84.0916263789863,15.9083736210137,315.54,330.418,1.3833,196.5,164.2,202.8,12.3650914567543
"106","Alberta",2025-10-01,351295,296967,54328,84.5349350261177,15.4650649738824,NA,NA,1.3992,195.7,165.5,198.2,12.6013796678723
"107","Alberta",2025-11-01,280735,208033,72702,74.1029796783444,25.8970203216557,315,331.043,1.4055,198.6,165,202.2,12.2454568068635
"108","Alberta",2025-12-01,253914,178278,75636,70.2119615302819,29.7880384697181,316.982,331.814,1.3802,198.1,165.5,194.3,12.0911050178906
"109","British Columbia",2017-01-01,278336,138652,139684,49.8146125546103,50.1853874453897,237.072,250.467,1.3193,136.1,117.7,156.4,11.8397296880259
"110","British Columbia",2017-02-01,251015,126249,124766,50.2954006732665,49.7045993267335,237.824,250.998,1.3107,136.6,118,153.2,11.7460193471376
"111","British Columbia",2017-03-01,316172,159094,157078,50.3188138102046,49.6811861897954,238.387,250.944,1.3386,136.6,118.5,157.3,11.9772567870564
"112","British Columbia",2017-04-01,298470,167116,131354,55.9908868563005,44.0091131436995,238.568,251.227,1.344,137.1,118.4,162,12.0264494448965
"113","British Columbia",2017-05-01,307160,172306,134854,56.0964969397057,43.9035030602943,238.893,251.43,1.3607,138.1,119.1,159.3,12.0570330485045
"114","British Columbia",2017-06-01,306984,180950,126034,58.9444401011128,41.0555598988872,238.494,251.746,1.3298,138.5,119.3,156.8,12.1059815553651
"115","British Columbia",2017-07-01,306496,182745,123751,59.6239428899561,40.3760571100439,238.904,251.985,1.2689,139,119.8,156.4,12.1158524895476
"116","British Columbia",2017-08-01,298962,188053,110909,62.9019741639406,37.0980258360594,238.804,252.535,1.2605,138.7,120,160.4,12.1444844346108
"117","British Columbia",2017-09-01,276810,165021,111789,59.6152595643221,40.3847404356779,238.852,252.812,1.2283,138,119.7,161.8,12.013834077328
"118","British Columbia",2017-10-01,289124,165090,124034,57.1000677909824,42.8999322090176,239.02,253.526,1.2605,137.5,119.9,160.6,12.0142521160056
"119","British Columbia",2017-11-01,308583,163780,144803,53.0748615445439,46.9251384554561,238.94,253.816,1.2769,137.8,119.8,166.5,12.0062854485572
"120","British Columbia",2017-12-01,292371,156908,135463,53.6674293962123,46.3325706037877,239.371,254.344,1.2771,138.3,119.2,162,11.9634212984527
"121","British Columbia",2018-01-01,308002,145598,162404,47.2717709625262,52.7282290374738,239.854,255.204,1.2427,139.2,120,162.4,11.8886115465893
"122","British Columbia",2018-02-01,263409,143145,120264,54.3432456749769,45.6567543250231,239.187,255.711,1.2586,139.3,121,163.6,11.8716203674184
"123","British Columbia",2018-03-01,316854,170376,146478,53.7711374955027,46.2288625044973,239.149,256.271,1.2932,138.6,121.4,168.4,12.0457689077414
"124","British Columbia",2018-04-01,316063,159265,156798,50.3902702942135,49.6097297057865,239.541,256.63,1.2733,139.5,121.3,174.1,11.9783310393452
"125","British Columbia",2018-05-01,312023,175809,136214,56.3448848322079,43.6551151677921,238.884,257.145,1.2873,139.4,121.9,178.3,12.0771591454368
"126","British Columbia",2018-06-01,331439,195124,136315,58.871768259016,41.128231740984,239.048,257.399,1.3129,139.9,122.2,175.8,12.1813956578177
"127","British Columbia",2018-07-01,310487,190351,120136,61.3072366959003,38.6927633040997,239.565,257.699,1.313,140.4,123.4,177,12.1566302687163
"128","British Columbia",2018-08-01,301331,188318,113013,62.4953954289469,37.5046045710531,239.795,257.891,1.3041,141.3,123.3,173.5,12.1458926123696
"129","British Columbia",2018-09-01,292034,166762,125272,57.103624920386,42.896375079614,239.967,258.368,1.3037,140.4,122.6,173.5,12.0243289217586
"130","British Columbia",2018-10-01,302750,173518,129232,57.3139554087531,42.6860445912469,239.558,258.917,1.301,140.1,123.2,175.4,12.0640423824597
"131","British Columbia",2018-11-01,309071,166415,142656,53.8436152210981,46.1563847789019,240.227,259.439,1.32,140.9,122.8,168,12.0222459565929
"132","British Columbia",2018-12-01,311576,159830,151746,51.2972757850412,48.7027242149588,241.137,260.063,1.3432,142.1,123,164,11.9818722859908
"133","British Columbia",2019-01-01,335380,164612,170768,49.0822350766295,50.9177649233705,241.581,260.766,1.3301,143.4,123,161.7,12.0113525434503
"134","British Columbia",2019-02-01,273452,143463,129989,52.4636864970818,47.5363135029182,242.111,261.186,1.3206,143.4,123.8,163.1,11.8738394116283
"135","British Columbia",2019-03-01,344318,180561,163757,52.440186107029,47.559813892971,242.482,261.567,1.3368,144.5,124.2,171.5,12.1038294880805
"136","British Columbia",2019-04-01,339913,167174,172739,49.1814081838588,50.8185918161412,241.219,261.997,1.3378,144,124.2,183.9,12.0267964469222
"137","British Columbia",2019-05-01,321002,179577,141425,55.9426421019184,44.0573578980816,241.642,262.217,1.3459,144.1,124.9,185.9,12.0983649329151
"138","British Columbia",2019-06-01,319327,189043,130284,59.2004434325942,40.7995565674058,241.214,262.739,1.3287,145,125.4,176.2,12.1497350711799
"139","British Columbia",2019-07-01,322879,188497,134382,58.3800742693083,41.6199257306917,240.988,263.28,1.3101,146.8,125.7,175.1,12.1468426757343
"140","British Columbia",2019-08-01,312265,190631,121634,61.0478279666309,38.9521720333691,240.943,263.877,1.3277,146.9,125.6,171.8,12.1581001469811
"141","British Columbia",2019-09-01,308705,176157,132548,57.0632156913558,42.9367843086442,241.409,264.388,1.3241,146.9,125.2,174.3,12.0791365985769
"142","British Columbia",2019-10-01,311528,179586,131942,57.6468246834955,42.3531753165045,241.999,264.97,1.319,146.5,125.3,177.3,12.098415049157
"143","British Columbia",2019-11-01,313376,168046,145330,53.624400081691,46.375599918309,242.726,265.548,1.3239,147.6,125.1,169.6,12.0319989811641
"144","British Columbia",2019-12-01,314324,159606,154718,50.7775416449269,49.2224583550731,242.887,266.02,1.3172,147.5,125.1,167.6,11.9804698226852
"145","British Columbia",2020-01-01,332774,161624,171150,48.5686982757066,51.4313017242934,243.511,266.716,1.3087,149.5,125.1,170.3,11.9930341160742
"146","British Columbia",2020-02-01,279665,149900,129765,53.5998426689074,46.4001573310926,244.2,267.37,1.3286,148.7,126.1,171.7,11.9177303551825
"147","British Columbia",2020-03-01,374385,192895,181490,51.5231646567037,48.4768353432963,245.017,267.054,1.3953,148.7,126.2,157.2,12.1699064625461
"148","British Columbia",2020-04-01,320495,161298,159197,50.3277742242469,49.6722257757531,251.063,265.746,1.4058,148.8,125.7,140,11.9910150644661
"149","British Columbia",2020-05-01,332032,179023,153009,53.9173935042406,46.0826064957594,253.23,265.412,1.397,149.7,125.5,149.4,12.0952751540475
"150","British Columbia",2020-06-01,351530,195833,155697,55.7087588541519,44.2912411458481,254.674,265.849,1.355,150.3,126.2,159.1,12.1850226405819
"151","British Columbia",2020-07-01,340987,205511,135476,60.2694530876544,39.7305469123456,252.003,267.389,1.3499,150.6,125.9,162.2,12.2332597053741
"152","British Columbia",2020-08-01,305559,182388,123171,59.6899453133437,40.3100546866563,252.148,268.422,1.3222,149.4,125.9,163.1,12.1138970477863
"153","British Columbia",2020-09-01,280922,165803,115119,59.021009390507,40.978990609493,251.166,268.933,1.3228,149,126.1,161.1,12.0185616468447
"154","British Columbia",2020-10-01,334728,192184,142544,57.4149757414976,42.5850242585024,251.641,269.306,1.3215,149.4,126.6,160.1,12.1662137287683
"155","British Columbia",2020-11-01,344800,168453,176347,48.8552784222738,51.1447215777262,251.365,269.981,1.3068,150,127,159.3,12.0344179944714
"156","British Columbia",2020-12-01,319139,164770,154369,51.6295407330348,48.3704592669652,252.536,270.341,1.2808,150.4,126.3,160.4,12.012311910099
"157","British Columbia",2021-01-01,325759,166270,159489,51.0408001006879,48.9591998993121,252.541,270.387,1.2724,150.7,126.8,168,12.0213742663304
"158","British Columbia",2021-02-01,298166,149042,149124,49.9862492705406,50.0137507294594,252.822,270.793,1.2699,151.1,127,173.8,11.9119901338974
"159","British Columbia",2021-03-01,360496,183110,177386,50.7939061737162,49.2060938262838,252.933,271.459,1.2574,151,127.8,180.2,12.117847805319
"160","British Columbia",2021-04-01,342430,173762,168668,50.7438016528926,49.2561983471074,254.125,273.66,1.2496,150.8,128,182.5,12.065447580772
"161","British Columbia",2021-05-01,330032,185045,144987,56.0688054491686,43.9311945508314,255.043,275.465,1.2126,152.2,127.5,185.7,12.1283597218012
"162","British Columbia",2021-06-01,335681,192994,142687,57.4932748651249,42.5067251348751,257.058,277.651,1.2219,152.8,128.1,187.9,12.1704195608157
"163","British Columbia",2021-07-01,346549,220954,125595,63.7583718319776,36.2416281680224,258.491,278.648,1.2529,152.9,128.8,194.7,12.305714339857
"164","British Columbia",2021-08-01,347197,209129,138068,60.2335273634277,39.7664726365723,259.613,278.997,1.2603,153.2,129.2,193.2,12.2507113471486
"165","British Columbia",2021-09-01,352139,203531,148608,57.798482985412,42.201517014588,262.459,279.698,1.2671,154.2,129.4,188.6,12.2235785196598
"166","British Columbia",2021-10-01,381196,209008,172188,54.829536511401,45.170463488599,265.084,281.668,1.2437,154.9,130,194.3,12.2501325922208
"167","British Columbia",2021-11-01,339695,182656,157039,53.770588321877,46.229411678123,267.473,283.406,1.257,156.3,130,192.9,12.1153653561537
"168","British Columbia",2021-12-01,362485,186860,175625,51.5497192987296,48.4502807012704,268.985,285.18,1.2794,156.6,130,189.8,12.1381203039328
"169","British Columbia",2022-01-01,363114,186151,176963,51.2651674129888,48.7348325870112,271.176,286.757,1.2616,158.3,130.9,200.6,12.1343188232668
"170","British Columbia",2022-02-01,393769,197314,196455,50.1090741018211,49.8909258981789,274.728,288.273,1.2716,159.8,131.6,205.4,12.1925567154767
"171","British Columbia",2022-03-01,410787,207075,203712,50.4093362253431,49.5906637746569,278.333,289.056,1.2658,162,133.5,224.3,12.240841154623
"172","British Columbia",2022-04-01,391149,208399,182750,53.278673855743,46.721326144257,281.593,290.514,1.2628,163,134.8,224.1,12.2472145888613
"173","British Columbia",2022-05-01,397579,212270,185309,53.3906468903036,46.6093531096964,285.522,292.063,1.2852,164,136.2,239.7,12.2656190392087
"174","British Columbia",2022-06-01,384304,220523,163781,57.3824368208502,42.6175631791498,288.568,294.05,1.2814,163.6,136.4,247,12.3037618114834
"175","British Columbia",2022-07-01,383730,243279,140451,63.3984833085763,36.6015166914237,292.455,295.088,1.2942,166.8,137.7,234.5,12.4019683223512
"176","British Columbia",2022-08-01,411791,249513,162278,60.5921450444522,39.4078549555478,294.884,296.535,1.2922,167.6,137.4,222.5,12.4272703048239
"177","British Columbia",2022-09-01,381277,221938,159339,58.2091235505945,41.7908764494056,296.403,298.226,1.3319,168.4,138,227.8,12.3101578483221
"178","British Columbia",2022-10-01,401015,216135,184880,53.8969863970176,46.1030136029824,297.966,299.399,1.37,169,138.5,235.5,12.2836631181624
"179","British Columbia",2022-11-01,415497,210193,205304,50.5883315643675,49.4116684356325,299.449,300.325,1.3449,170.4,138.4,218.6,12.255786192774
"180","British Columbia",2022-12-01,350870,184295,166575,52.5251517656112,47.4748482343888,300.576,301.394,1.3592,171.5,137.8,200.9,12.1242984396785
"181","British Columbia",2023-01-01,351368,185170,166198,52.6997336126227,47.3002663873773,301.676,302.642,1.3422,174.4,138.2,209.3,12.1290350014601
"182","British Columbia",2023-02-01,343540,161931,181609,47.1359958083484,52.8640041916516,302.444,304.123,1.345,175.5,139,211.7,11.9949317730071
"183","British Columbia",2023-03-01,417292,208887,208405,50.0577533238116,49.9422466761884,301.467,305.147,1.3682,174.6,139.8,213.1,12.2495535021417
"184","British Columbia",2023-04-01,368353,198641,169712,53.9268039082076,46.0731960917924,301.811,306.534,1.3485,175.2,140.5,216.7,12.1992594885969
"185","British Columbia",2023-05-01,401649,214290,187359,53.3525540957403,46.6474459042597,302.184,307.652,1.352,176.7,140.9,215.4,12.2750901833796
"186","British Columbia",2023-06-01,374891,215115,159776,57.3806786505944,42.6193213494056,302.057,308.322,1.3288,176.9,141.3,223.8,12.2789326964969
"187","British Columbia",2023-07-01,347351,215566,131785,62.0599911904673,37.9400088095327,302.984,308.96,1.3215,177.8,142,219.2,12.2810270450774
"188","British Columbia",2023-08-01,379548,218469,161079,57.5603085775712,42.4396914224288,303.631,309.58,1.3485,178.1,142.2,225.2,12.2944039843201
"189","British Columbia",2023-09-01,380739,211205,169534,55.4723839690707,44.5276160309293,303.449,310.539,1.3535,178.3,142.4,224.5,12.2605892395016
"190","British Columbia",2023-10-01,351358,194829,156529,55.4502814792889,44.5497185207111,304.366,311.457,1.3717,178,142.8,213.6,12.1798826624399
"191","British Columbia",2023-11-01,390780,203681,187099,52.1216541276421,47.8783458723578,304.332,312.392,1.3709,179.2,143,207.7,12.2243152330675
"192","British Columbia",2023-12-01,376160,186367,189793,49.5446086771587,50.4553913228414,304.505,313.195,1.3431,180.8,142.1,201,12.1354784926762
